date,true label,w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
1799,149,126,175,126,175,178,116,175,175,175,175,175,149,175,175,126,178,126,182,3,183,116,178,156,182,175,178,183,126,183,175,0,156,126,126,0,126,3,149,178,126,175,126,149,156,0,156,0,175,149,178,116,183,126,149,149,47,182,126,175,3,156,126,149,3,3,116,183,156,175,156,182,116,175,116,0,0,175,116,183,126,182,149,3,149,183,0,0,116,149,126,156,175,126,183,3,126,0,126,126,149,156,183,149,3,156,3,3,3,149,175,116,183,178,3,3,126,182,0,149,116,183,116,3,116,0,182,0,116,156,0,175,149,126,156,116,0,116,156,183,175,0,3,175,183,182,175,156,183,156,175,0
1800,182,149,126,175,175,175,178,116,175,175,175,175,175,149,175,175,178,178,126,47,3,149,178,178,47,182,175,178,175,126,183,175,47,156,126,126,0,126,3,149,178,126,175,3,149,47,47,156,47,175,149,178,182,183,175,149,149,47,182,126,175,3,156,126,149,3,3,116,183,156,175,156,182,116,175,182,47,0,175,116,183,126,182,149,3,149,47,0,0,182,149,126,156,183,3,182,3,182,0,156,126,149,156,183,149,3,182,3,3,3,149,175,175,126,178,3,3,156,126,0,149,178,183,149,3,0,0,182,0,116,156,0,182,149,182,156,0,47,126,156,183,175,0,182,175,116,182,175,156,47,156,175
1801,126,175,159,126,175,126,175,178,116,175,175,175,175,178,175,175,175,178,178,126,47,3,19,116,178,0,89,183,178,178,126,183,175,89,156,126,126,0,126,3,47,175,126,175,3,183,156,0,156,19,19,47,178,89,183,116,19,19,47,159,126,183,3,156,126,183,3,3,116,0,156,159,159,89,89,175,89,0,0,19,89,0,126,89,178,3,3,19,0,0,89,3,126,156,183,3,159,3,175,0,156,126,47,156,0,178,3,156,159,3,3,19,175,175,3,178,3,3,159,89,0,126,116,3,19,3,175,0,89,0,116,156,19,175,178,175,156,0,19,89,156,183,178,126,47,175,47,89,183,156,47,156
1802,183,3,175,126,126,175,175,175,178,116,175,175,175,175,178,89,175,175,178,178,126,0,3,89,178,156,0,89,175,178,178,126,156,175,116,156,126,116,0,126,3,89,175,116,175,3,89,156,0,156,116,156,89,116,116,183,175,89,89,47,116,126,175,3,89,116,89,3,3,116,0,89,175,116,116,116,175,116,0,0,175,116,0,126,89,89,3,89,0,0,0,116,3,126,89,3,116,47,3,116,116,156,126,47,156,0,126,89,156,3,3,3,89,175,175,126,3,3,3,116,116,116,126,116,3,116,3,116,0,116,0,116,156,116,116,126,116,156,116,156,116,156,183,178,116,3,175,47,89,175,156,47
1803,156,175,182,175,149,156,175,126,175,178,116,175,175,175,175,175,89,175,175,184,178,126,126,3,182,116,178,126,182,89,178,89,178,156,175,126,156,126,126,0,126,3,89,184,126,175,126,89,156,89,156,126,156,149,178,175,126,116,178,89,116,175,126,175,3,89,126,89,3,3,116,126,89,175,156,182,116,175,178,0,0,175,116,0,126,182,89,3,89,149,0,0,178,178,175,89,182,149,182,3,175,0,156,126,116,156,0,178,89,182,3,3,3,149,175,175,126,178,3,3,175,182,0,149,116,3,149,3,175,0,182,0,116,156,175,175,178,178,156,0,156,126,156,156,175,126,3,175,126,89,175,156
1804,175,175,175,175,175,126,126,175,126,175,178,116,175,175,175,175,175,89,175,175,178,178,126,0,3,89,116,149,0,89,183,178,89,126,183,175,0,156,126,126,0,126,3,89,175,126,175,126,89,156,0,156,126,175,89,149,149,183,116,149,89,116,175,126,175,3,89,126,89,3,3,116,183,89,175,156,175,116,175,178,0,183,175,116,183,126,89,89,3,89,149,0,0,149,3,126,89,183,149,183,3,126,0,126,126,116,156,183,178,89,156,3,3,3,149,175,175,126,3,3,3,175,175,0,126,116,3,149,3,175,0,149,0,116,89,175,175,126,126,156,183,0,116,156,183,175,126,3,175,126,89,175
1805,3,3,175,175,182,175,126,178,175,126,175,178,19,175,175,175,175,175,89,175,175,178,178,126,0,3,89,116,156,0,182,89,178,89,178,175,175,156,156,126,126,0,19,3,156,156,126,175,126,89,156,0,156,156,19,149,149,182,116,149,149,89,156,182,126,175,3,89,126,89,3,3,116,0,89,175,19,182,116,175,182,0,0,175,116,0,19,182,89,3,89,149,0,0,182,178,175,89,182,149,182,3,19,0,19,116,116,156,0,178,89,182,3,3,3,149,175,175,178,3,3,3,19,182,0,126,116,3,149,3,175,0,182,0,116,89,175,19,178,19,156,0,156,116,156,178,175,126,3,175,126,89
1806,116,178,3,19,175,153,175,19,126,175,175,175,178,116,175,175,175,175,178,175,175,175,178,178,126,47,3,153,116,178,47,182,89,178,89,126,183,175,47,183,126,175,0,126,3,47,178,175,183,3,89,47,47,89,47,153,19,178,182,183,175,19,89,116,182,126,89,3,89,178,89,3,3,116,183,89,175,19,182,116,126,182,47,0,153,182,183,126,182,89,3,89,178,0,182,182,3,126,89,183,178,182,3,126,0,126,126,116,89,183,182,89,182,153,3,3,19,175,175,126,178,3,3,19,153,0,126,116,3,178,3,0,0,182,0,116,89,19,153,126,126,178,0,47,182,89,183,178,0,3,175,175
1807,178,149,156,3,175,175,3,175,149,126,175,175,175,178,153,153,175,175,175,178,149,175,175,178,178,126,0,3,149,178,178,0,89,153,178,175,126,183,175,89,156,126,175,0,126,3,149,178,175,175,178,149,156,149,153,175,153,149,178,178,183,153,149,149,156,175,126,175,175,89,178,149,3,3,153,0,89,175,153,89,89,175,89,0,0,175,89,0,126,89,149,3,149,0,0,0,89,149,126,89,3,178,153,3,126,0,126,126,149,156,0,149,89,156,3,3,126,149,175,175,126,178,126,3,153,89,0,126,178,3,149,3,175,0,89,0,153,156,175,153,126,126,156,0,156,89,156,183,178,175,3,175
1808,149,175,89,149,3,175,19,3,19,126,175,175,126,175,178,175,175,175,175,175,178,89,175,175,183,178,126,0,3,89,175,178,0,182,175,178,89,175,175,175,0,178,126,126,0,19,3,0,178,126,175,126,89,0,0,175,0,175,149,178,182,116,175,175,89,116,182,126,89,19,89,126,89,3,3,116,3,89,175,19,182,116,175,182,0,183,175,116,183,19,182,89,3,89,149,0,182,182,175,19,89,3,149,182,3,19,0,19,126,116,89,183,175,89,182,3,3,19,149,175,175,182,178,19,3,19,182,0,126,116,3,149,3,175,0,182,0,116,89,175,175,175,19,178,183,0,116,19,175,178,126,3
1809,47,175,156,89,149,3,126,126,3,175,126,183,175,126,175,178,156,175,175,175,175,178,89,175,175,126,178,126,126,3,89,175,178,126,89,89,178,89,126,183,126,0,178,126,126,0,126,3,149,47,126,183,126,89,156,89,156,47,183,149,178,116,126,156,149,89,47,175,126,89,126,89,126,89,3,3,156,126,89,175,156,116,116,126,116,0,183,126,116,183,126,89,89,3,89,149,0,0,116,183,126,89,156,149,116,3,126,0,0,126,149,156,126,183,89,156,3,3,3,149,175,126,126,178,126,3,126,116,0,126,47,183,149,3,126,0,116,0,156,89,126,183,126,156,178,156,0,116,156,183,178,126
1810,149,175,175,153,149,89,3,126,126,3,175,153,126,175,153,175,178,153,153,175,175,175,178,149,175,175,178,178,126,0,19,178,178,89,0,89,153,178,178,126,183,126,89,153,175,175,0,126,3,149,153,175,3,3,149,156,0,153,19,153,149,153,89,183,153,149,149,156,89,126,149,19,149,175,149,3,3,153,0,156,175,153,89,89,126,89,0,0,153,89,0,126,89,149,3,149,0,0,0,89,149,126,156,156,3,153,3,126,0,126,126,149,156,0,149,149,156,153,3,126,149,175,89,126,153,126,3,153,153,0,126,178,3,89,3,19,0,89,0,153,156,19,153,126,153,156,156,19,89,156,183,178
1811,89,175,175,175,156,89,149,3,126,126,3,175,149,183,175,153,175,178,156,153,89,175,175,178,89,175,175,178,178,126,47,126,89,178,178,178,89,89,178,89,126,183,126,89,156,175,175,0,126,3,47,47,175,3,3,89,156,89,156,47,153,149,178,89,183,156,149,89,47,47,126,89,126,89,175,89,3,3,156,3,89,175,156,89,89,126,89,0,0,153,89,0,126,89,89,3,89,149,0,0,89,3,126,89,3,149,89,3,126,0,156,126,149,156,0,183,89,156,153,3,126,149,175,89,126,178,126,3,126,89,0,126,178,3,149,3,126,0,89,0,156,89,126,153,126,156,178,0,156,89,156,183
1812,178,182,175,175,175,156,89,156,3,126,126,3,175,126,126,175,126,175,178,156,175,89,175,175,178,89,175,175,178,126,126,126,126,89,175,178,126,182,89,178,89,126,3,126,156,156,126,175,0,126,3,182,156,175,3,3,89,156,89,156,156,153,126,178,116,126,156,126,89,156,182,126,89,126,89,178,89,3,3,156,0,89,175,156,116,116,126,116,0,0,153,116,0,126,182,89,3,89,126,0,0,116,3,126,89,3,116,182,3,153,0,156,126,116,156,0,126,89,182,153,3,3,126,175,126,126,178,126,3,126,153,0,126,116,3,116,3,126,0,182,0,156,89,126,153,126,153,178,0,156,116,156
1813,19,178,149,175,175,175,116,149,149,3,19,183,3,175,159,126,175,183,175,178,116,159,175,175,175,178,149,175,175,159,178,126,0,19,116,116,178,0,89,89,178,183,126,89,19,89,89,175,175,0,126,3,149,89,175,3,3,149,178,0,89,19,89,149,178,89,183,116,149,149,116,159,126,149,19,89,178,149,3,3,116,0,175,159,159,89,89,19,89,0,0,19,89,0,126,89,149,3,149,149,0,0,89,149,126,89,3,149,159,3,126,159,126,126,149,89,0,149,89,0,159,3,126,149,175,89,126,178,126,3,159,89,0,126,116,3,149,3,19,0,89,0,116,89,19,19,126,126,178,0,19,89
1814,175,178,178,0,175,175,175,156,89,149,3,19,19,175,175,153,156,175,126,175,178,153,153,175,175,175,175,89,175,175,178,178,126,47,3,89,178,178,47,89,89,178,89,126,156,19,116,156,126,126,0,126,3,47,178,126,0,3,89,47,89,156,19,156,149,178,116,126,156,149,89,47,153,126,89,3,89,126,89,3,3,153,0,89,153,153,116,116,19,116,47,0,19,116,0,126,89,89,3,89,149,0,0,116,3,19,89,0,149,153,3,153,153,156,126,149,156,0,178,89,0,153,3,3,149,175,19,126,178,3,3,153,116,0,126,178,3,149,3,19,0,116,47,153,89,19,153,19,153,178,0,0
1815,153,175,178,178,149,175,175,175,153,149,178,3,183,19,182,175,149,126,175,153,175,178,153,153,175,175,175,178,175,175,175,178,178,126,116,3,149,175,178,126,182,153,178,89,126,183,19,178,183,126,175,0,126,3,149,175,175,183,3,149,178,149,153,19,153,149,178,116,183,153,149,149,149,19,126,149,19,89,178,149,3,3,153,0,89,19,19,182,182,116,89,0,0,153,182,0,116,182,149,3,149,0,0,0,182,149,19,89,182,3,182,3,116,0,116,126,149,89,0,149,89,182,182,3,3,149,175,116,126,178,19,3,19,182,0,149,178,3,149,3,116,0,182,0,153,89,19,153,116,116,178,0
1816,47,89,175,178,178,0,175,175,175,153,89,116,3,19,47,3,175,126,126,175,126,175,178,153,153,175,175,175,175,89,175,175,178,178,126,0,3,89,178,178,0,89,89,178,89,126,126,19,178,153,126,178,0,126,3,0,175,178,175,3,89,178,89,153,19,126,19,178,116,126,153,19,89,47,175,126,89,3,89,178,89,3,3,153,0,89,175,153,116,116,19,116,0,0,19,116,0,126,89,89,3,89,0,0,0,116,3,19,89,3,116,126,3,126,0,126,126,116,153,0,126,89,0,3,3,3,19,175,19,126,178,3,3,153,47,0,19,178,3,116,3,19,0,116,0,153,89,19,126,126,126,178
1817,175,175,153,175,178,178,0,175,175,175,153,149,178,3,19,126,3,175,126,126,175,126,175,178,153,153,175,175,175,175,149,175,175,178,178,126,126,19,178,175,178,126,116,153,178,89,126,89,19,178,89,126,126,0,126,3,149,175,126,175,126,149,178,149,89,19,89,19,178,116,126,153,149,149,153,159,126,149,19,89,126,149,3,3,153,0,116,126,126,116,116,19,116,0,0,19,116,0,126,116,149,3,149,0,0,0,116,149,19,89,3,116,159,3,126,0,89,126,149,89,0,149,149,3,3,3,3,19,175,19,126,178,19,3,19,116,0,19,178,3,116,3,19,0,116,0,153,89,19,153,126,126
1818,47,175,175,89,175,178,178,47,175,175,175,153,89,116,3,126,19,153,175,47,126,175,153,19,178,153,153,175,175,175,175,175,175,175,178,178,126,0,3,153,175,178,0,116,89,178,89,126,183,19,178,183,126,178,0,126,3,47,175,178,175,3,89,178,89,89,19,153,47,178,116,183,153,126,89,47,19,126,89,19,89,178,89,3,3,153,0,89,19,19,116,116,19,116,0,0,153,116,0,126,116,89,3,89,0,0,0,116,3,19,89,3,116,153,3,19,0,183,126,47,89,0,126,89,3,153,3,3,47,175,19,126,178,19,3,19,153,0,126,178,3,116,3,19,0,116,0,153,89,19,153,126
1819,47,175,175,175,89,175,178,178,47,175,175,175,156,89,178,3,19,47,116,175,159,126,175,126,175,178,156,159,175,175,175,175,89,175,175,178,178,126,0,3,178,178,178,0,116,89,178,89,126,183,19,178,183,126,126,0,126,3,47,175,126,175,3,89,156,89,156,19,156,47,178,116,183,156,47,89,47,159,126,89,3,89,126,89,3,3,156,0,89,159,159,116,116,19,116,0,0,19,116,0,126,116,89,3,89,0,0,0,116,3,126,89,3,116,159,3,126,159,126,126,116,156,0,126,89,156,159,3,126,47,175,19,126,178,126,3,159,116,0,126,178,3,116,3,19,0,116,0,159,89,19,156
1820,175,175,175,175,183,47,175,178,178,183,175,175,175,182,149,178,3,19,47,182,175,159,126,175,19,3,178,159,159,175,175,175,175,175,175,175,178,178,126,0,3,183,175,178,0,182,47,178,89,126,183,19,178,89,149,175,0,126,3,149,175,175,183,3,149,178,0,89,89,183,183,178,182,47,19,149,149,47,159,126,149,3,89,178,149,3,3,159,0,89,159,159,182,182,19,89,0,0,19,182,0,126,182,149,3,149,0,0,0,182,149,126,89,182,3,159,3,126,159,126,126,149,89,0,149,89,182,159,3,126,183,175,19,126,178,126,3,159,182,0,149,178,183,183,3,19,0,182,0,159,89,19
1821,149,175,175,126,175,183,159,175,178,178,183,175,175,175,159,149,116,3,175,159,3,175,159,126,175,126,159,178,159,159,175,175,175,175,175,175,175,178,178,126,0,3,178,175,178,0,116,159,178,89,126,183,175,178,89,126,126,0,126,3,149,175,126,183,116,149,178,0,89,89,183,183,178,116,126,159,149,149,159,159,126,175,3,89,126,149,3,3,159,0,89,159,159,116,116,175,89,0,0,175,3,0,175,116,149,3,149,0,0,0,116,149,175,89,3,116,159,3,159,159,183,126,149,89,0,149,89,3,3,3,3,183,175,175,126,178,3,3,159,116,0,149,178,183,116,3,175,0,116,0,159,89
1822,156,175,175,175,178,175,175,149,175,178,178,0,175,175,175,116,149,178,3,126,149,3,175,159,126,175,116,3,178,116,159,175,175,175,178,175,175,175,178,178,126,0,0,178,175,178,0,89,149,178,89,126,156,126,178,156,126,175,0,126,3,149,175,175,3,3,149,178,0,156,89,156,149,178,89,156,116,149,149,116,159,126,149,126,89,178,149,3,3,116,0,89,159,159,116,116,126,89,0,0,149,116,0,126,89,149,3,149,149,0,0,89,149,126,89,3,3,159,3,126,0,156,126,149,156,0,149,89,3,159,3,126,149,175,89,126,178,126,3,159,116,0,126,178,149,149,3,126,0,89,0,116
1823,183,47,47,175,175,178,175,47,175,175,178,178,47,175,175,175,153,89,3,3,126,153,3,175,47,183,175,47,175,178,153,175,175,175,175,153,175,175,175,178,178,126,0,0,89,175,178,0,116,89,178,89,183,183,126,178,153,178,178,0,126,3,183,116,178,3,3,89,178,0,153,47,183,47,178,116,153,153,183,89,47,47,183,89,126,89,178,89,3,3,153,0,89,47,153,116,116,126,116,0,0,126,116,0,126,89,89,3,89,0,0,0,116,183,126,89,3,3,47,3,126,0,153,126,116,153,0,183,89,3,47,3,126,153,175,126,126,178,126,3,153,116,0,126,178,3,116,3,126,0,116,0
1824,159,175,156,156,175,175,126,175,175,175,175,178,178,0,175,175,175,156,149,178,3,19,159,3,175,159,156,175,126,175,178,156,159,175,175,175,175,175,175,175,159,126,126,126,0,178,175,178,126,89,156,178,183,126,156,19,178,156,126,126,0,126,3,149,178,126,3,3,149,178,126,156,19,156,149,178,89,126,156,149,149,178,159,126,19,3,89,126,149,3,3,156,0,89,159,159,89,89,19,89,0,0,19,89,0,126,89,149,3,149,149,0,0,89,149,19,89,3,3,159,3,159,0,156,126,149,156,0,149,89,0,159,3,3,149,175,19,126,178,3,3,159,89,0,149,178,149,149,3,19,0,89
1825,159,126,175,19,19,175,175,126,175,175,175,175,178,178,0,175,175,175,156,149,178,149,19,149,182,175,159,126,175,126,175,178,156,159,175,175,175,175,175,175,175,178,178,126,149,0,89,175,178,126,89,19,178,89,126,156,19,178,156,126,126,0,126,3,149,178,126,182,3,149,178,0,156,47,156,149,178,89,149,156,149,89,149,159,126,19,3,89,126,149,3,3,156,0,89,159,159,149,149,19,89,0,0,19,149,0,126,89,149,3,149,149,0,0,89,149,3,89,182,3,159,3,159,0,156,126,149,156,0,149,89,0,159,3,3,149,175,19,126,178,3,3,159,182,0,149,178,3,19,3,19,0
1826,0,89,126,175,156,156,175,175,126,175,175,175,175,178,178,0,175,175,175,156,89,178,3,19,159,3,175,159,156,175,126,175,178,156,159,175,175,175,175,175,175,175,178,178,126,19,0,178,178,178,126,89,156,178,89,126,156,19,178,156,126,126,0,126,3,149,178,126,3,3,149,178,126,156,19,156,149,178,89,126,156,149,89,149,159,126,19,3,89,126,149,3,3,156,0,89,159,159,89,89,19,89,0,0,19,89,0,126,89,149,3,149,149,0,0,89,149,19,89,3,3,159,3,159,159,156,126,149,156,0,149,89,178,159,3,3,149,175,19,126,178,3,3,159,89,0,149,178,3,149,3,19
1827,19,19,149,126,175,19,19,175,175,126,175,19,175,175,178,178,0,175,175,175,156,149,178,3,19,19,3,175,19,126,175,126,175,178,156,175,175,175,175,175,175,175,175,178,178,126,47,0,89,175,178,126,89,156,178,89,126,156,19,178,156,126,126,0,126,3,149,178,126,3,3,149,178,0,156,47,156,19,178,89,126,156,149,89,47,19,126,149,19,89,126,149,3,3,156,0,89,19,19,149,149,19,89,0,0,19,149,0,126,89,149,3,149,47,0,0,89,149,19,89,3,3,89,3,19,0,156,126,149,156,0,149,89,3,19,3,19,19,175,19,126,178,19,3,19,89,0,19,178,3,19,3
1828,178,159,19,89,126,175,156,156,175,175,126,175,175,175,175,178,178,0,175,175,175,156,89,178,3,19,159,3,175,159,156,175,126,175,178,156,159,89,175,175,175,89,175,175,178,126,126,126,0,89,126,178,126,89,156,178,89,126,156,19,178,156,126,126,0,126,3,47,178,126,3,3,89,178,126,156,19,156,159,178,116,126,156,116,89,47,159,126,19,159,89,126,89,3,3,156,0,89,159,159,116,116,19,116,0,0,19,116,0,126,89,89,3,89,126,0,0,116,3,19,89,3,116,159,3,159,159,156,126,116,156,0,116,89,0,159,3,3,159,175,19,126,178,159,3,159,47,0,116,178,3,116
1829,185,149,149,19,89,126,175,156,156,175,175,126,175,175,175,175,178,178,0,175,175,175,156,149,178,3,19,159,3,175,159,156,175,126,3,178,156,159,175,175,175,175,175,175,175,178,178,126,19,0,89,175,178,126,89,156,178,89,126,156,19,178,156,126,126,0,126,3,47,178,126,3,3,149,178,126,156,19,156,149,178,89,126,156,149,89,47,159,126,19,159,89,126,149,3,3,156,0,89,159,159,89,89,19,89,0,0,19,89,0,126,89,149,3,149,149,0,0,89,149,159,89,3,3,159,3,159,0,159,126,89,156,0,149,89,0,159,3,159,149,175,19,149,178,159,3,159,89,0,149,178,3
1830,126,182,149,47,19,149,126,175,47,47,175,175,126,175,47,175,175,178,178,47,175,175,175,156,149,178,3,19,149,182,175,47,126,175,126,3,149,156,175,175,175,175,175,175,175,175,178,126,126,126,0,149,175,178,126,89,182,178,149,126,182,19,178,156,178,178,0,126,3,47,178,178,182,3,149,156,126,156,19,156,47,178,89,126,156,149,149,47,178,126,19,3,89,178,149,3,3,156,0,89,178,156,89,89,19,89,0,0,19,89,0,126,89,149,3,149,126,0,0,89,149,19,89,182,3,47,3,47,0,156,126,47,156,0,149,89,0,178,3,3,47,175,19,126,178,3,3,156,89,0,149,178
1831,175,175,183,126,47,47,178,126,175,19,183,175,175,175,175,175,183,175,178,178,0,175,175,175,156,183,178,3,19,183,3,175,159,126,175,126,3,178,156,159,175,175,175,175,175,175,175,126,183,126,47,0,178,175,178,47,89,183,178,183,126,183,19,126,183,126,126,0,126,3,47,178,126,3,3,183,47,183,156,89,156,47,178,89,183,156,126,183,47,159,126,183,3,89,126,183,3,3,156,0,89,159,159,89,89,19,89,0,0,19,89,0,126,89,183,3,126,47,0,0,89,126,126,89,183,3,159,3,126,0,126,126,47,156,0,126,89,156,159,3,126,47,175,19,126,178,126,3,159,89,0,126
1832,159,175,175,19,175,156,159,89,126,175,19,19,175,175,175,175,19,156,175,178,178,19,175,175,175,156,89,178,3,19,89,3,175,159,126,175,183,175,178,156,159,89,175,175,175,89,175,175,178,178,126,0,0,89,178,178,0,89,19,178,89,126,19,19,178,156,126,175,0,126,3,159,178,178,3,3,89,178,0,156,89,156,19,178,89,183,156,126,89,159,159,126,19,19,89,178,89,3,3,156,0,175,159,159,89,89,19,89,0,0,19,89,0,126,89,89,3,89,0,0,0,89,3,126,89,3,3,159,3,126,0,126,126,159,156,0,126,89,3,159,3,126,156,175,89,126,178,126,3,159,156,0
1833,149,3,175,175,19,175,149,47,156,126,175,19,19,175,175,175,175,19,156,175,178,178,0,175,175,175,156,156,178,3,19,156,3,175,47,126,175,156,3,178,156,19,175,175,175,175,175,175,175,178,178,126,47,0,178,178,178,47,89,19,178,156,126,19,19,47,89,47,175,0,126,3,47,178,47,3,3,19,47,47,156,89,156,149,178,89,149,156,126,89,47,149,126,19,126,89,47,19,3,3,156,0,175,47,47,89,89,19,89,47,0,19,89,0,126,89,126,3,126,149,0,0,89,126,126,89,19,3,89,3,126,0,126,126,47,156,0,126,89,0,19,3,126,149,175,89,126,178,126,3,126,89
1834,178,175,156,175,175,183,175,149,19,156,126,175,159,159,175,175,175,175,156,183,175,178,178,0,175,175,175,126,149,178,3,19,149,3,175,159,126,175,126,175,178,159,159,183,175,175,175,149,175,175,178,178,126,47,0,183,178,178,47,116,183,178,149,126,156,19,178,156,126,175,47,126,3,47,178,47,3,47,183,178,47,156,19,156,149,178,116,156,126,126,183,183,159,126,19,149,156,178,183,3,3,159,0,175,159,159,116,116,19,116,47,0,19,116,47,126,116,149,3,149,149,0,0,116,149,19,156,3,116,159,3,159,159,156,126,116,156,0,149,149,0,159,3,149,149,175,19,149,178,149,3,159
1835,19,19,175,156,175,175,19,175,19,159,89,126,175,19,19,175,175,175,175,19,156,175,178,178,89,175,175,175,156,89,178,3,19,159,3,175,159,126,175,159,175,178,156,156,89,175,175,175,89,175,175,178,178,126,47,126,89,178,178,47,116,156,178,89,126,156,19,178,156,126,175,47,126,3,47,178,47,3,47,89,178,47,156,116,156,19,178,116,19,159,89,89,159,159,126,89,126,89,178,89,3,3,156,126,175,159,156,116,116,19,116,47,159,19,116,47,126,116,89,3,89,19,47,126,116,89,126,89,3,116,159,3,126,159,156,126,116,156,47,89,89,3,3,3,126,19,175,19,126,178,126,3
1836,175,175,0,175,182,175,175,182,175,0,159,89,126,175,19,19,175,175,175,175,19,156,175,178,178,0,175,175,175,156,89,116,0,19,0,182,175,159,126,175,116,175,178,156,159,89,175,175,175,89,175,175,178,178,126,47,126,89,178,178,47,89,182,178,89,126,182,19,178,182,47,175,47,126,175,0,178,47,182,116,89,178,47,156,159,156,19,178,116,0,156,126,89,159,159,126,89,126,89,178,89,116,116,156,47,89,159,159,116,116,19,116,47,0,19,116,0,126,89,89,182,89,47,47,126,116,0,126,89,182,116,159,116,126,159,126,126,19,156,47,126,89,0,159,116,126,19,175,19,126,178,126
1837,19,175,175,183,175,182,175,175,182,175,159,19,89,126,175,19,19,175,175,126,175,19,156,175,178,178,0,175,175,175,156,89,178,3,19,183,182,175,159,183,175,126,175,178,156,159,89,175,175,175,89,175,175,178,178,126,19,0,89,178,178,126,89,182,178,89,183,182,19,178,116,126,126,0,126,3,183,178,126,3,3,89,178,126,156,19,19,159,178,116,126,156,183,89,19,159,126,89,0,89,126,89,3,3,156,0,89,159,159,116,116,19,116,0,0,19,116,183,126,89,89,182,89,159,0,0,116,183,183,89,116,116,159,3,183,0,183,126,116,156,0,89,89,3,159,3,3,159,175,19,89,178
1838,19,175,175,175,0,175,156,175,175,183,175,47,159,156,126,175,19,19,175,175,175,175,19,183,175,178,159,47,175,175,175,47,183,156,0,19,0,0,175,159,126,175,116,175,178,47,183,159,175,175,175,175,175,175,178,178,126,47,126,156,178,156,47,47,183,178,156,126,156,19,116,156,159,175,0,126,175,0,159,159,0,0,183,47,47,156,47,156,47,159,116,156,47,47,183,159,0,159,183,126,156,159,183,0,116,19,126,175,159,159,116,116,19,116,47,0,19,116,0,126,47,126,183,126,159,0,126,116,0,126,156,183,116,159,116,126,0,126,126,116,156,0,126,126,0,159,116,126,47,175,19,126
1839,0,175,175,175,175,0,175,3,175,175,19,175,149,126,156,126,175,19,19,175,175,175,175,19,149,175,178,178,0,175,175,175,156,19,3,3,149,126,89,175,126,126,175,126,3,178,156,19,175,175,175,175,175,175,175,178,178,126,47,126,178,178,178,47,89,19,178,89,126,19,19,178,19,126,126,0,126,3,0,47,126,3,3,19,178,19,156,89,156,149,178,116,149,156,126,19,116,3,126,19,126,89,126,19,3,3,156,0,175,126,126,116,116,19,116,47,0,19,116,0,0,89,126,19,126,47,0,0,116,126,126,156,19,3,89,3,126,0,126,126,116,156,0,126,89,0,126,3,126,149,175,0
1840,183,175,175,175,175,175,3,175,178,175,175,183,175,47,47,178,126,175,156,156,175,175,126,175,47,47,175,178,178,47,175,175,175,156,183,178,3,19,3,47,175,159,156,175,126,175,178,156,19,183,175,175,175,175,175,175,178,183,126,47,126,178,186,178,126,89,183,178,89,126,156,19,47,156,159,175,0,126,3,3,178,159,3,3,183,47,126,156,47,156,47,178,89,126,156,47,183,47,3,126,183,3,89,159,183,3,3,156,0,89,159,156,89,89,19,89,0,0,19,89,3,126,89,3,183,3,0,0,0,89,3,47,89,183,89,159,3,126,0,156,126,47,156,126,3,89,3,19,3,3,47,175
