date,true label,w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
411,107,104,82,10,65,65,59,104,74,10,104,74,74,10,59,107,105,104,74,10,10,65,111,128,105,74,10,104,104,74,59,10,74,74,74,74,105,10,10,107,105,10,111,105,105,111,111,74,104,74,65,10,107,104,65,10,107,10,65,74,128,10,10,10,82,10,74,74,107,65,65,82,10,105,74,59,128,128,105,105,107,65,105,111,107,105,65,65,82,104,65,65,59,65,65,82,107,59,111,111,82,111,82,107,82,74,104,107,111,82,74,82,10,65,111,74,10,74,65,74,111,59,65,65,65,65,59,74,107,107,65,111,82,10,65,65,65,74,59,59,59,128,105,105,111,65,128,65,10,107,82,65
412,82,126,104,82,107,111,111,65,105,74,111,104,126,74,126,65,109,10,104,74,10,10,104,107,126,10,74,105,104,104,74,109,111,74,104,74,111,105,10,10,107,10,107,107,105,109,111,111,74,104,74,65,126,82,104,65,104,107,126,111,74,10,10,10,10,82,126,74,74,104,111,111,104,126,105,74,104,107,82,10,105,107,65,105,107,65,105,65,111,82,104,65,65,65,65,65,82,107,104,126,107,104,10,111,107,111,74,104,107,104,104,74,82,10,65,111,74,10,74,109,74,107,104,65,65,111,65,104,82,107,107,111,10,104,10,105,111,65,74,104,109,65,107,105,105,126,111,109,109,126,107,82
413,105,107,111,74,82,107,111,111,59,105,74,107,104,126,74,126,65,105,10,104,74,10,10,111,122,126,10,74,122,104,104,74,59,111,59,59,74,74,105,10,10,107,10,107,111,105,104,111,111,74,104,74,65,126,107,104,65,104,107,126,111,74,10,10,10,10,82,126,74,74,107,111,111,104,126,105,74,59,65,82,10,105,107,65,105,111,107,105,65,111,82,104,65,65,59,65,122,82,107,59,126,111,104,10,82,107,122,74,74,107,111,65,59,82,10,65,111,74,10,74,105,82,111,59,65,65,111,111,82,82,107,107,111,10,59,10,65,111,111,74,82,59,59,74,105,105,111,111,122,109,126,107
414,128,104,107,111,104,82,107,111,111,65,104,74,10,104,128,65,10,111,129,10,82,128,10,10,74,82,128,11,74,10,104,104,74,122,10,74,74,122,111,129,10,10,107,11,107,107,122,74,111,111,65,104,122,65,10,122,104,65,82,107,10,74,74,11,10,10,10,82,10,74,74,104,111,111,82,10,122,74,129,128,122,122,122,107,65,122,107,65,122,65,65,82,74,65,65,65,65,82,11,107,104,129,107,82,11,82,107,82,74,104,107,111,82,74,82,82,111,111,74,10,129,129,74,107,104,65,65,65,65,104,74,107,107,111,11,82,10,122,111,65,128,104,122,65,128,122,122,10,111,65,82,10
415,74,107,74,82,104,74,12,82,111,111,65,104,74,111,104,65,65,74,111,105,65,82,74,10,10,74,82,12,10,74,82,104,104,74,74,111,74,104,74,111,105,10,10,107,10,82,107,82,74,111,111,65,104,74,12,104,74,104,65,104,107,12,74,74,10,74,74,10,12,104,74,74,104,65,111,82,12,105,104,74,107,12,74,105,107,12,105,107,65,105,82,65,107,104,65,74,65,65,82,10,107,74,105,107,107,10,111,107,111,74,12,107,111,82,74,12,10,111,111,105,10,105,105,104,107,74,12,12,65,65,104,104,107,107,65,10,82,12,12,111,65,74,65,74,74,107,105,74,65,111,65,109
416,74,74,107,74,82,74,74,82,82,111,111,65,105,74,111,126,74,65,10,111,107,10,82,74,10,10,111,82,126,10,74,82,74,126,74,74,111,74,74,74,111,105,10,10,82,10,82,107,105,10,111,111,65,126,74,65,126,126,105,65,126,82,126,111,74,10,10,10,10,82,74,74,74,111,111,111,130,126,105,74,122,107,126,10,105,107,65,105,74,65,105,65,111,107,74,65,65,65,65,82,74,107,74,82,74,107,10,82,107,82,74,126,107,111,130,74,82,10,111,111,74,10,82,107,74,107,74,65,107,65,65,74,74,107,82,111,10,130,82,130,111,65,74,126,130,65,74,105,74,10,111,82
417,74,59,10,107,122,82,106,105,82,82,111,111,65,105,74,111,107,106,65,10,131,59,10,82,122,10,10,74,82,106,105,74,10,105,105,74,122,111,74,74,122,111,131,10,10,82,105,82,107,105,74,111,111,65,105,122,65,107,122,105,131,107,82,10,74,122,131,10,10,10,82,10,122,74,105,111,111,105,10,122,74,59,107,122,105,122,107,65,122,106,65,105,65,111,107,74,65,65,65,65,82,82,107,122,82,106,107,82,82,107,82,82,122,107,106,106,74,82,82,111,111,122,10,82,107,74,106,59,65,65,111,65,59,74,107,82,111,131,59,10,122,111,65,122,59,59,59,106,122,122,106,111
418,105,107,59,59,107,74,107,106,74,111,107,111,111,59,105,74,111,82,106,74,106,111,107,106,12,74,10,10,104,82,12,10,74,65,132,12,74,74,111,104,104,74,111,105,10,10,107,10,111,106,105,104,111,111,74,10,74,65,107,12,65,104,82,12,65,104,74,10,10,10,10,12,106,74,74,107,59,111,82,106,105,74,59,107,12,10,105,107,65,105,106,107,105,65,65,104,104,65,65,59,65,82,10,107,74,107,106,82,10,82,107,82,74,74,107,106,82,104,65,10,111,111,74,10,74,107,104,106,59,65,65,111,104,59,104,107,107,104,10,82,65,65,111,65,74,59,59,59,106,105,105,106
419,133,105,133,82,10,107,65,82,104,133,111,82,111,111,65,104,104,111,65,104,65,10,111,105,10,82,105,10,10,104,82,104,82,104,82,104,104,104,133,10,104,104,65,111,105,10,10,10,111,82,107,104,104,111,111,65,133,105,133,134,82,133,104,82,133,10,104,133,133,10,10,10,134,10,133,82,111,111,111,104,104,105,104,104,107,133,10,105,107,65,105,107,65,105,65,111,133,104,65,65,65,65,82,111,133,133,105,107,107,111,82,133,82,133,133,107,111,104,104,133,82,111,104,105,10,105,105,104,107,65,65,133,105,111,65,111,107,107,104,111,104,82,133,111,111,133,133,133,65,107,105,104
420,107,111,105,133,133,10,107,65,82,111,133,111,111,111,111,65,105,111,111,82,11,82,10,111,105,10,82,105,10,10,111,82,82,10,105,111,82,82,105,133,10,65,111,65,111,105,105,10,10,11,111,10,105,11,111,11,107,133,82,133,111,82,133,105,82,133,10,111,111,133,10,10,10,10,10,133,82,11,65,111,107,111,105,111,105,107,133,11,105,107,105,105,107,65,105,82,111,10,107,107,105,65,65,82,11,133,133,105,10,107,11,10,133,10,10,133,107,11,107,111,133,10,111,111,105,10,105,105,111,107,65,10,133,105,111,65,105,107,107,111,10,65,111,133,111,111,111,133,133,65,107,133
421,10,65,111,105,133,111,10,107,65,107,111,133,111,12,111,111,65,105,105,111,65,74,65,10,135,105,10,12,135,10,10,105,105,105,65,135,74,105,12,105,133,10,74,74,135,111,105,105,10,10,65,111,133,105,105,111,111,65,133,12,133,74,12,133,105,135,133,10,105,133,133,10,10,10,111,10,133,105,105,111,111,105,74,105,74,105,105,133,105,105,107,135,105,107,65,105,65,111,133,74,65,135,65,65,65,10,133,133,105,107,107,10,133,133,111,133,133,107,74,74,74,133,10,135,111,105,10,111,105,74,107,65,65,133,105,65,65,65,107,107,111,10,105,74,133,111,135,133,133,133,65,107
422,122,65,65,111,105,133,136,10,107,65,107,111,133,136,111,111,111,65,104,105,111,65,122,65,10,135,111,10,111,135,10,10,105,105,105,65,135,104,105,104,104,133,10,104,105,135,111,111,107,10,10,65,104,133,104,104,111,111,65,133,122,133,136,122,133,105,135,133,10,105,133,133,10,10,10,111,10,133,105,122,111,111,104,10,107,105,105,107,133,122,122,107,135,107,107,65,122,65,111,133,104,65,135,65,65,65,10,133,107,107,111,111,10,133,133,111,133,133,107,111,104,105,133,10,135,111,105,10,111,107,104,107,105,135,133,107,65,65,104,107,107,111,10,104,136,133,111,135,133,133,133,135
423,10,105,111,111,107,104,107,74,10,107,104,107,111,104,12,107,104,111,65,105,74,107,104,74,74,12,11,111,74,137,74,10,137,11,10,12,10,74,12,104,104,74,104,10,74,74,104,111,105,10,10,10,137,107,107,105,111,111,111,74,104,104,104,12,104,104,65,10,107,12,11,74,137,137,137,10,12,10,74,74,111,137,11,12,12,105,74,104,107,12,105,105,107,12,105,107,65,105,12,65,137,138,12,65,74,65,65,11,107,104,111,107,107,11,10,107,111,74,104,107,111,12,74,12,10,12,111,74,10,74,111,74,107,104,12,104,65,65,104,11,107,107,137,104,138,12,12,107,65,74,104,11
424,105,135,105,65,111,107,65,107,65,135,65,104,107,107,104,10,107,65,65,65,105,74,10,104,74,65,10,135,111,65,104,74,10,10,65,104,65,104,74,10,65,104,74,65,135,74,74,104,111,111,65,10,107,105,107,107,105,105,111,111,65,104,104,65,10,104,105,65,135,107,10,65,74,107,10,10,10,111,74,74,74,105,107,65,65,10,65,74,65,65,107,105,105,107,135,105,107,65,105,65,65,107,105,65,135,65,65,104,74,107,65,65,107,65,74,65,107,111,74,104,65,111,65,74,65,104,135,107,74,10,111,65,74,111,104,65,65,65,65,74,74,107,107,107,104,65,10,65,107,65,74,65
425,65,105,10,105,65,111,107,65,107,65,135,65,104,107,111,104,107,107,65,65,65,105,74,107,104,74,65,10,135,111,65,104,74,10,10,65,104,65,104,74,107,65,104,74,65,111,74,74,104,111,105,65,10,74,105,107,107,105,105,111,111,65,104,104,65,107,104,105,65,135,107,10,65,65,107,10,10,10,111,10,74,74,105,135,65,65,10,65,74,65,65,139,105,105,139,135,105,107,65,105,65,65,139,10,65,135,65,65,104,74,107,139,65,107,65,74,65,107,111,74,104,65,111,65,74,65,104,139,111,74,10,74,65,74,139,104,65,65,65,65,74,74,65,107,65,104,65,10,65,107,65,74
426,111,107,105,12,105,111,111,135,104,107,74,10,107,104,107,111,104,12,107,104,111,65,105,74,10,104,74,74,10,135,111,74,104,74,10,10,104,104,104,104,74,10,104,104,74,104,10,74,74,135,111,105,10,10,107,65,12,107,105,138,111,111,74,104,104,104,10,104,104,65,65,107,10,104,74,135,10,10,10,111,10,74,74,105,65,104,12,10,105,74,104,107,107,105,105,107,135,105,107,65,105,12,104,65,138,12,105,74,65,104,74,107,104,111,107,107,74,10,107,111,74,104,107,111,12,74,12,104,12,111,74,10,74,111,74,107,104,12,104,74,65,65,74,107,107,135,104,104,10,12,107,104
427,74,111,107,107,111,105,130,65,10,104,107,74,130,107,104,10,111,104,10,10,104,111,65,105,74,10,104,74,74,10,111,105,74,10,74,10,10,111,82,104,65,74,10,104,104,74,130,82,74,74,104,74,105,130,10,82,65,10,107,105,130,111,111,74,104,104,104,10,104,105,65,130,107,135,111,74,10,10,10,10,82,138,74,74,105,65,111,130,104,105,74,104,107,107,105,105,107,135,105,111,65,105,65,111,107,138,65,135,74,65,65,74,107,111,111,111,107,82,82,130,82,74,104,107,111,130,74,82,82,111,111,74,10,74,130,74,111,104,107,107,74,65,65,74,107,82,111,104,130,10,130,111
428,74,104,104,107,107,135,105,111,65,10,104,107,140,135,107,141,10,111,104,10,10,104,111,65,105,74,10,141,74,65,10,135,111,140,10,105,10,10,104,82,135,10,74,10,104,104,74,104,135,74,74,105,111,105,10,10,107,10,10,107,105,10,111,111,65,104,105,104,10,141,104,65,135,107,135,104,104,10,10,10,10,82,74,74,74,111,135,104,10,111,141,74,104,107,107,10,105,107,135,105,107,65,105,65,104,107,74,65,65,65,65,65,74,107,104,111,107,107,10,82,107,111,74,104,107,111,10,74,82,10,10,111,74,10,105,111,74,107,104,82,104,65,65,74,74,107,107,10,10,135,10,65
429,111,105,11,11,107,105,11,105,130,65,10,104,107,122,130,107,104,10,111,104,82,10,104,111,65,105,74,10,104,74,74,10,11,111,74,10,74,10,10,11,74,122,65,74,10,104,104,74,104,10,74,74,104,111,105,10,10,107,65,10,107,105,130,111,111,74,104,104,104,10,104,104,65,130,107,10,11,74,10,10,10,10,82,10,74,74,111,65,11,130,111,105,74,122,107,107,105,105,107,105,105,107,65,105,82,65,65,138,107,105,74,65,65,11,107,104,111,107,107,11,82,107,111,74,104,107,111,130,74,82,82,11,111,74,10,74,111,74,107,104,82,104,65,65,65,105,107,107,65,104,130,10
430,82,111,105,10,104,107,82,135,105,65,65,10,104,107,136,135,107,136,10,111,104,82,10,104,111,65,82,74,10,65,74,65,10,135,111,65,10,105,10,10,104,74,74,65,74,10,104,104,74,82,10,74,74,105,111,105,10,10,107,65,10,107,130,74,111,111,65,104,105,104,136,105,104,105,135,107,135,104,104,10,10,10,10,111,10,105,74,111,111,104,130,111,105,74,74,107,82,74,105,107,135,105,107,65,105,135,104,82,74,65,135,65,65,65,135,107,104,111,107,107,107,82,107,111,82,104,107,111,130,74,82,10,135,111,105,10,111,111,74,107,104,82,82,65,65,82,74,107,107,10,105,130
431,136,65,111,105,10,11,107,107,11,105,104,65,10,104,107,65,122,107,136,107,111,104,136,10,104,111,65,105,74,10,65,74,65,10,11,111,65,10,105,10,10,74,74,136,130,74,10,104,104,74,104,10,74,74,105,111,105,10,10,10,130,10,107,130,130,111,111,65,104,105,104,136,107,104,105,10,107,136,11,104,10,10,10,10,111,74,104,74,111,111,11,130,111,136,74,122,107,107,130,105,107,105,105,107,65,105,65,104,107,74,65,105,65,65,65,11,107,104,111,107,107,11,104,11,111,104,104,107,111,130,74,104,10,11,111,74,10,111,111,74,107,104,104,104,65,65,65,74,107,136,10,105
432,10,107,65,82,105,11,11,107,107,11,105,104,65,10,11,107,122,135,107,141,107,74,11,104,10,11,11,65,105,74,10,141,65,65,10,11,82,65,10,74,10,10,11,82,107,122,74,10,104,141,74,104,111,74,74,74,111,105,10,10,82,105,10,107,105,105,111,111,65,11,141,104,141,141,104,65,135,107,104,11,74,10,10,10,10,82,74,74,74,111,82,11,105,141,141,74,122,107,107,105,105,107,135,105,107,65,105,65,11,107,74,65,135,65,65,65,11,107,11,82,107,107,11,104,135,82,74,104,105,111,105,74,104,82,11,111,74,10,82,141,74,107,122,104,104,65,65,74,74,107,82,10
433,12,111,107,65,142,105,142,11,107,142,74,105,104,65,107,10,12,142,142,107,65,107,74,104,11,12,104,11,65,105,74,12,65,65,65,10,11,111,65,12,105,142,142,111,111,107,142,142,142,142,104,142,104,10,74,74,107,142,105,10,10,111,65,12,107,105,74,111,111,65,104,105,104,134,12,104,105,134,12,10,11,104,12,10,10,10,12,74,104,111,111,12,11,74,74,111,74,111,107,12,10,105,107,142,105,107,65,105,142,11,104,74,65,142,65,65,65,11,107,104,111,107,107,11,104,11,111,104,104,74,111,74,74,104,10,11,111,105,10,111,111,74,107,107,104,104,11,65,65,74,107,111
434,12,142,142,107,142,107,105,142,11,107,142,11,105,65,65,12,105,12,105,142,12,65,107,111,104,11,12,104,11,65,105,74,12,65,111,142,10,11,105,111,142,105,142,142,74,74,74,65,142,142,142,104,74,104,10,74,74,65,105,105,142,10,10,65,12,107,105,74,11,11,65,104,105,104,107,12,104,105,10,104,10,74,104,12,10,10,10,12,10,104,74,11,12,11,74,111,105,74,74,105,104,74,105,107,105,105,107,65,105,142,105,104,74,65,105,65,65,65,11,107,104,104,107,107,11,104,107,111,104,104,74,111,74,74,104,10,11,111,105,10,105,105,74,107,65,104,104,107,65,65,74,107
435,107,142,142,142,65,142,107,107,142,142,12,142,104,105,82,65,105,10,12,107,142,12,65,107,111,104,11,105,104,111,65,104,105,82,65,10,142,105,11,111,10,142,105,142,142,105,105,105,65,142,142,142,104,104,82,10,104,104,65,107,111,142,10,10,65,111,82,104,104,111,111,65,104,105,104,107,12,104,105,82,82,10,105,104,12,105,105,10,12,10,105,105,11,12,11,104,10,105,105,105,105,12,104,105,107,12,105,107,65,104,142,104,82,104,65,142,65,65,65,11,82,104,111,111,82,10,82,82,111,82,104,104,111,104,105,82,10,11,111,105,10,111,111,104,107,65,82,82,107,65,65,104
436,12,104,142,142,142,65,142,107,107,142,142,74,142,74,105,104,65,74,142,12,107,142,12,65,107,107,104,11,12,142,111,65,105,74,12,65,10,142,10,11,111,10,142,105,142,142,142,74,74,65,142,142,142,105,105,104,10,105,74,65,105,111,142,10,10,65,111,111,105,105,111,111,65,104,105,104,107,105,104,105,104,104,107,142,104,12,10,10,10,12,10,104,74,105,12,11,105,10,105,74,111,74,104,105,105,11,107,105,74,65,105,142,11,104,74,65,11,65,65,65,11,104,104,111,111,111,10,104,104,111,104,104,105,111,105,74,104,10,11,111,105,10,111,111,74,74,65,104,104,107,65,65
437,65,142,11,142,142,11,65,142,107,107,142,142,107,142,74,104,65,65,107,142,82,107,142,82,65,107,111,104,11,107,142,111,65,105,74,82,65,111,65,10,107,111,10,142,107,142,142,142,74,74,65,142,107,142,104,105,104,10,74,74,65,105,111,142,10,10,65,111,82,105,105,111,111,65,104,65,104,107,65,104,104,10,104,10,142,104,82,10,10,10,82,10,104,74,105,11,142,105,111,104,74,74,74,104,105,105,107,107,104,107,82,105,107,105,142,74,65,107,65,65,65,11,82,104,104,111,82,111,82,82,111,82,104,74,111,74,74,82,10,11,111,74,10,111,104,74,11,111,82,82,107,65
438,107,142,142,65,142,142,65,65,65,107,107,142,142,104,82,104,104,65,65,10,142,82,107,142,82,65,10,111,104,65,10,142,111,111,105,104,82,65,111,65,10,107,111,111,10,104,142,142,142,104,74,65,142,10,142,105,105,104,10,105,111,107,105,111,142,10,10,111,111,82,105,105,111,111,111,104,142,104,65,65,104,104,10,82,10,142,104,82,10,10,10,82,10,104,74,105,10,142,105,111,111,74,74,104,82,105,10,104,107,104,104,82,105,107,142,82,105,82,107,74,65,65,111,82,104,111,111,82,111,82,65,111,82,104,105,111,105,74,82,10,65,111,104,10,111,104,74,104,74,82,82,142
439,111,65,142,122,104,142,11,11,107,10,105,143,142,142,12,12,74,105,104,65,142,10,12,122,142,12,10,142,107,104,11,12,142,111,65,12,74,104,65,10,65,142,111,111,10,142,105,142,142,142,65,74,65,143,142,142,10,74,104,65,74,74,107,11,111,142,10,107,65,111,107,143,74,111,111,65,104,105,104,10,105,104,105,10,104,107,142,104,12,142,142,10,12,10,104,74,111,11,142,74,10,105,74,74,74,12,74,105,11,107,105,107,12,105,107,142,142,74,107,143,65,65,65,11,104,104,111,107,107,10,104,104,111,12,104,74,111,74,74,104,10,11,111,105,10,111,111,74,11,122,104,104
440,10,111,65,142,142,104,142,142,11,65,142,11,105,142,142,12,12,105,105,104,65,10,142,12,10,142,12,65,10,111,104,11,10,142,111,65,105,74,104,65,111,65,10,111,111,10,142,105,142,142,142,65,74,65,142,10,142,105,105,104,10,74,74,12,105,111,142,10,10,65,111,12,105,105,111,111,65,104,105,104,10,105,104,105,10,104,10,142,104,12,10,10,10,12,10,104,74,105,10,142,105,10,105,74,74,105,104,105,105,11,12,105,12,104,105,65,142,104,74,105,135,65,65,65,111,104,104,111,111,12,111,104,104,111,104,104,105,111,105,74,104,10,11,111,105,10,111,105,74,11,74,104
441,105,10,111,65,142,107,11,142,11,11,107,11,105,105,142,142,107,142,74,104,65,65,105,142,82,10,142,82,104,105,107,104,11,105,142,111,65,105,105,82,65,111,65,105,111,111,105,142,107,142,142,105,65,105,65,142,10,142,104,74,104,10,74,74,107,74,111,142,10,10,65,111,82,105,74,111,111,65,104,104,104,10,104,105,104,10,104,10,142,104,82,105,105,10,82,10,104,105,111,11,142,74,10,104,105,105,105,104,105,105,11,107,104,107,82,105,65,105,142,74,82,105,65,65,65,111,82,104,104,107,82,111,82,82,111,104,104,74,111,74,105,104,10,11,111,104,10,111,104,74,11,107
442,111,142,10,111,65,142,11,11,142,11,11,65,11,144,10,142,142,74,142,105,105,104,65,74,142,12,10,142,105,65,74,111,104,11,12,142,111,65,105,74,12,65,111,65,74,111,105,111,142,105,142,142,142,74,74,65,105,10,142,104,105,104,10,105,111,65,105,105,105,10,10,65,12,12,105,105,111,111,65,104,105,104,10,11,104,105,10,12,10,142,104,12,10,74,10,12,10,104,74,105,12,142,105,111,105,74,74,105,12,105,105,11,12,105,74,104,105,65,142,142,105,65,111,65,65,65,11,12,104,111,12,12,111,104,104,111,104,104,105,111,105,74,104,10,11,111,105,10,105,105,105,11
443,144,111,11,10,111,65,11,65,105,142,11,11,65,11,144,105,142,142,11,105,74,104,65,65,142,11,82,10,142,82,11,142,111,104,11,82,142,111,65,105,74,82,65,111,65,142,11,111,105,142,11,142,142,142,65,74,65,105,10,142,11,74,104,10,74,74,65,105,11,142,10,10,65,111,82,105,74,111,111,65,104,104,104,10,11,105,104,10,82,10,142,104,82,142,142,10,82,10,104,74,111,82,142,74,10,104,74,142,74,82,74,105,11,11,104,11,105,105,65,142,142,74,65,11,65,65,65,11,82,104,111,111,82,111,82,82,111,82,104,74,111,74,74,82,10,11,111,74,10,105,104,74
444,74,142,111,11,143,111,12,11,107,12,142,11,11,107,11,144,143,142,142,74,12,105,104,65,65,74,11,12,143,142,12,11,74,107,104,11,12,142,111,111,105,74,12,65,111,65,142,111,111,111,142,107,142,142,142,65,74,65,143,10,142,11,105,104,10,105,111,107,105,111,142,10,10,111,111,107,105,105,111,111,111,104,104,104,10,11,105,104,10,104,10,142,104,12,142,142,10,104,10,104,74,105,12,142,105,111,104,74,142,74,104,105,10,111,107,104,74,12,105,65,142,142,105,105,143,111,65,65,111,12,104,104,107,107,111,10,65,10,104,104,105,111,105,74,104,10,111,111,104,10,143,104
445,143,104,142,111,104,143,111,65,142,65,82,142,82,104,65,10,105,143,142,142,74,142,105,105,111,65,74,142,82,143,142,105,104,74,111,104,11,82,142,142,65,105,74,82,65,111,65,74,143,74,111,142,105,142,142,142,74,74,65,143,111,142,104,105,82,10,105,111,65,105,105,142,10,143,65,111,82,105,105,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,10,74,10,82,10,104,74,105,82,142,105,111,105,74,74,105,82,105,105,11,143,105,104,104,105,65,142,142,105,105,143,65,65,65,11,82,104,111,111,82,111,10,82,111,104,104,105,111,105,74,104,10,11,111,105,10,143
446,10,142,11,74,111,142,143,111,65,142,107,104,142,82,11,107,11,105,143,142,142,74,142,105,105,104,65,74,142,82,143,142,105,11,74,107,104,11,82,142,111,65,105,74,82,65,111,65,74,111,74,143,142,105,142,142,74,74,74,65,143,10,142,11,105,104,10,105,74,107,105,105,142,10,10,65,111,107,105,105,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,10,74,10,82,10,104,74,111,82,142,105,10,105,74,74,74,82,105,105,11,143,105,107,104,105,65,142,104,105,105,143,65,65,65,111,82,104,111,107,107,111,104,82,111,11,104,105,111,105,74,104,10,11,111,105,10
447,10,111,142,11,142,111,142,143,111,65,142,144,104,142,142,11,11,11,144,143,142,142,74,142,105,104,65,65,74,142,82,143,142,10,11,74,111,104,11,74,142,111,111,105,74,82,65,111,65,74,143,111,111,74,143,142,142,142,65,74,65,145,74,142,11,105,104,10,105,111,11,105,143,142,10,10,65,111,82,105,105,111,111,111,104,65,104,10,11,104,104,10,82,10,142,104,82,74,74,10,82,10,104,74,111,82,142,105,111,104,74,74,74,82,105,10,104,143,104,74,145,105,65,142,142,105,105,143,65,65,65,111,82,104,111,111,82,111,10,82,111,11,104,105,111,105,74,65,10,11,74,111
448,82,104,65,142,11,74,111,142,143,111,143,142,65,104,142,142,11,65,11,105,143,142,142,74,142,105,105,104,65,74,142,82,143,142,10,11,74,111,104,11,82,142,111,65,105,74,82,65,111,65,74,111,74,65,142,105,142,142,74,74,74,65,145,74,142,11,105,104,10,105,74,65,105,105,142,10,143,111,111,82,105,105,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,10,74,10,82,10,74,74,111,82,142,105,111,105,74,74,74,82,105,105,104,143,105,74,104,105,143,142,142,105,105,143,65,65,65,111,82,104,111,111,82,111,10,82,111,11,104,105,111,105,74,104,10,11,111
449,82,82,104,11,142,11,74,111,11,142,111,143,142,65,104,142,11,11,11,11,105,143,142,142,11,82,105,105,104,65,74,11,82,143,142,105,11,142,10,104,11,82,142,111,65,105,74,82,65,111,65,74,111,74,65,142,105,142,142,74,74,74,65,104,142,142,11,105,104,10,105,74,11,105,105,142,10,10,65,111,82,105,105,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,10,74,10,82,10,104,74,111,82,142,105,10,105,74,74,105,82,105,105,11,143,105,11,104,105,142,11,104,105,105,143,65,65,65,111,82,104,111,111,82,111,10,82,111,11,104,105,111,105,74,104,10,11
450,11,65,82,104,11,142,11,74,111,142,143,111,65,142,104,104,142,142,11,82,11,105,143,142,142,82,142,105,105,104,65,74,142,82,143,142,105,11,146,10,104,11,82,142,111,65,105,74,82,65,111,65,74,111,74,111,142,105,142,142,74,65,74,65,145,146,142,11,105,104,10,105,74,82,105,105,142,10,10,111,82,82,105,105,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,74,74,10,82,10,104,74,111,82,142,105,10,105,74,74,105,82,105,105,104,143,105,82,104,105,143,65,104,105,105,143,65,65,65,111,82,104,111,82,82,111,10,82,111,10,104,105,111,105,74,104,10
451,10,142,65,104,11,111,142,142,74,111,142,143,111,143,142,11,104,142,142,142,65,142,143,143,142,74,11,142,105,105,104,65,74,142,104,143,142,105,142,74,111,104,142,74,142,11,65,105,74,104,65,111,65,74,11,105,111,74,105,142,142,74,65,74,65,143,10,142,142,105,104,10,105,111,142,105,105,105,10,10,65,111,111,105,105,111,111,65,104,105,104,10,142,105,105,10,104,10,74,104,104,74,74,10,104,10,104,74,105,104,11,105,111,105,74,74,105,104,105,105,11,143,105,111,104,105,143,11,104,105,105,143,65,65,65,11,104,104,111,111,111,111,104,104,111,104,104,105,111,105,74,104
452,65,142,11,65,82,104,11,142,11,74,111,142,142,111,65,142,104,104,142,142,11,11,11,143,143,142,142,82,142,111,105,104,65,74,11,82,143,142,82,11,104,10,111,11,82,142,111,65,105,74,82,65,65,65,74,111,74,105,142,105,142,142,74,65,74,65,74,10,142,11,74,104,10,74,74,11,105,143,142,10,10,65,111,82,105,74,111,111,65,104,105,104,10,11,104,105,10,82,10,142,104,82,10,74,10,82,10,74,74,111,82,142,105,10,105,74,74,74,82,105,105,104,143,105,82,104,105,142,105,142,74,82,143,65,65,65,111,82,104,111,82,82,111,10,82,111,105,104,105,111,105,74
